image_url,journalist_caption
https://i.guim.co.uk/img/media/dc0efdaff272acd7979b83398a82bdd6f47dc180/0_0_5975_3983/master/5975.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e9a88083b4e5bcd59b6f7c54e4c31815,A woman cleans debris in an apartment at a heavily damaged residential building following a Russian aerial attack.
https://i.guim.co.uk/img/media/7c4e9de04b9ff3807c4f7e782468e5f25df2e863/0_0_5775_3850/master/5775.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4c0ed9aa66c6b5cd3cd20e706d4d37ae,A child plays as women rest on a bench in front of destroyed residential buildings. 
https://i.guim.co.uk/img/media/2ec7109c214840c6b8b68be27c08bbce7d545620/0_0_4240_2832/master/4240.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e6c852cb84cd637306476de3d4dbc536,Ukraine fans react during a public screening of the Euro 2024 match between Ukraine and Belgium.
https://i.guim.co.uk/img/media/623222185e9a58dfd9957504fefad7d1bc80559e/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=52163f6783a459558400fc14d3d9a7f0,A Ukrainian serviceman of 24th mechanised brigade plays a piano in a damaged building in the frontline town.
https://i.guim.co.uk/img/media/64d716200d139d6305a909e6cc68a1efaee6db74/0_0_4500_3002/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a1570985829d59b6d4f9642c8639019c,Police officers and security personnel take positions to protect the Kenyan parliament during a nationwide strike to protest against tax hikes and the finance bill. Police opened fire on protesters when they attempted to storm the building.
https://i.guim.co.uk/img/media/227aa7a1e945594841bc8377b3026a8c468304f7/0_0_4500_3001/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7bd2e446a72e46462d9471d7780d08b2,Protesters try to help injured people outside parliament during the protest in downtown Nairobi. The Kenyan president withdrew a bill to raise taxes a day after the violent protests erupted around the country following its approval by parliament.
https://i.guim.co.uk/img/media/d5f8b3b5803040da10776838f1826289c06f27e7/0_0_5144_3429/master/5144.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=110aaba80c0081a3cdf32ee4c2bae3d0,A firefighter stands on a truck outside burning textile shops at a market area in the old quarter. Temperatures in the Indian capital have hit record highs this year.
https://i.guim.co.uk/img/media/722c1e5f22755ba780b60c100df1fc6289d70d1e/0_0_4057_2705/master/4057.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c38c20059cd1eea5c08bffa91e16a620,WikiLeaks founder Julian Assange hugs his wife Stella at Canberra airport after he pleaded guilty at a US court in Saipan to a single count of conspiracy to obtain and disseminate US national defence information.
https://i.guim.co.uk/img/media/77930e5a64a0f7f391fadd7f15f3281e11847d4c/0_0_4644_3112/master/4644.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f29ef32e776883d6a79fee039626364a,Scientists perform an autopsy of an ancient wolf frozen in permafrost for more than 44000 years and found by locals at the laboratory of the North-Eastern Federal University.
https://i.guim.co.uk/img/media/ef465696fb8ad3fbccc46efd18c2b59e8fb1d76f/0_0_3061_2101/master/3061.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=5627238e5751bc6ea5fcc2ff579b9e22,A shepherd leads his animals towards the foothills of Mount Nemrut an extinct volcanic mountain to prevent them from being affected by the hot weather.
https://i.guim.co.uk/img/media/a69d6f96571bf0e955fcf71ec2e9f594bc1ced77/0_0_3029_2018/master/3029.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=847fae2843ebefb82ae09a4974109497,A man sunbathes in front of a row of beach huts. Brits are enjoying warmer temperatures this week with highs reaching the low-30Cs.
https://i.guim.co.uk/img/media/ce31fb2d0c02feb7b133dd6a62593a799c3130a8/0_0_5756_3838/master/5756.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b27f39008b526e769705f023aca0da99,Canadian model Coco Rocha presents a creation by Iris van Herpen at the designer’s haute-couture fall/winter 2024 show during Paris fashion week.
https://i.guim.co.uk/img/media/b5825a97c8083a661e1dfb287dcb11f02947ce69/0_0_7468_4736/master/7468.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=dbc1132b06f402813b546347bc33d517,Taylor Swift is joined on stage by Travis Kelce during her Eras Tour at Wembley Stadium.
https://i.guim.co.uk/img/media/41733b94f56872ecb44b2dd4b6881f55e96195ef/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=55e384141f1836d456feae112cfc9bb9,Members of the Notting Hill Carnival perform at the Glastonbury festival on Worthy Farm.
https://i.guim.co.uk/img/media/70b51f143f4e3205621eeca41120cad93aef068d/0_0_8089_5395/master/8089.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=180583bcf523d0f14c0796820b750228,A Ukrainian serviceman hugs his partner who arrived on a train from Kyiv at a railway station.
https://i.guim.co.uk/img/media/783a1ff0555c8e8d3ed2188121c4b8c581ce60b4/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=833020a05335c08ddc9bf2615c0953fd,The Russian president Vladimir Putin and North Korea’s leader Kim Jong-un attend the official welcome ceremony at Kim Il-sung Square.
https://i.guim.co.uk/img/media/8453e653693c6b82ac211c9aad4bebb8325dfe64/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=1865a709bbaaf899df69a07e4944ad2a,A Ukrainian serviceman practises shooting at a training ground.
https://i.guim.co.uk/img/media/c8532a2eb921b602b56a31a75ecdc390db141bfe/0_0_5033_3355/master/5033.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=1b94a8ce93f08dab9a7769ad70d07f30,A protester reacts to a riot police officer after being teargassed in a demonstration against a controversial tax bill.
https://i.guim.co.uk/img/media/dea951bd322f8e57513ffc59656cfde14a624194/0_0_3428_2432/master/3428.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=412016b3e9f94103ee734c4fa3e8dd22,Palestinians walk out of a building after an Israeli attack on the Abu Aisha family house.
https://i.guim.co.uk/img/media/07baa9c6ae4fca67a4e48b62f7a98b911d1184c5/0_0_7500_5000/master/7500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9fa09fed7f4faec7e1ad4b26c8ba6e13,Children collect food donated by a charity. The Israeli army said this week it would observe a limited daily ‘tactical pause’ along one of the main roads in the Gaza Strip to allow the delivery of increased quantities of humanitarian aid as UN agencies suspended deliveries from a US-built pier.
https://i.guim.co.uk/img/media/f0d985e187e8c34fab4ed005b3044c27ab3e90ca/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9d8c389bc750f7a3fdb37eb266638c45,A tree continues to burn after the Post fire swept through Lebec. Firefighters in California battled blazes in challenging conditions after several wildfires broke out
https://i.guim.co.uk/img/media/469836d4f30f6679473ed1b5781fd9836a769d9a/0_0_5500_3667/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2b03537fdcc88d613d1b08c7b165cac2,Smoke plumes from the South Fork fire as the blaze travelled from the Mescalero Apache Indian reservation to the Lincoln national forest.
https://i.guim.co.uk/img/media/e345a316c7458e2ec0a375980a74ed4c60f83fd2/0_0_2150_1243/master/2150.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=00015b663f610c9ee72de796da793fcc,Just Stop Oil climate activists spray an orange powder paint over Stonehenge in Wiltshire. 
https://i.guim.co.uk/img/media/aae665d72343ab438ff011844aa997e329a7e1da/0_0_8256_5504/master/8256.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=351785eb8af046a554cdbbd8580c6d2c,People gather in the centre of Stonehenge. About 15000 people greeted the sun with cheers smiles and prayers as it rose over Stonehenge for the summer solstice days after the ancient monument was sprayed with orange paint.
https://i.guim.co.uk/img/media/7bf2e57ccdd756f8f89fb4a34355932dfa6136b9/0_0_4567_3045/master/4567.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=de76b49d0204f895d5435a21af7375ee,Swimmers participate in the annual nude winter solstice swim during Hobart’s Dark Mofo festival at Long Beach.
https://i.guim.co.uk/img/media/e905d484ebc621c52d94b4a20fe047ffa63cb0e0/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2382818c3711de3deb4be71b53731353,Muslim pilgrims pray at dawn on Mount Arafat also known as Jabal al-Rahma or Mount of Mercy during the climax of the hajj pilgrimage.
https://i.guim.co.uk/img/media/d1f88537be8d19cfdfe49fc59878b8f6a489a961/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7e02dfce708a41c5f00e367703b89a15,Faithful pray while attending a mass recognising the efforts of soup kitchen volunteers and priests who serve low-income neighbourhoods during the government’s restrictions on the distribution of subsidised food to soup kitchens.
https://i.guim.co.uk/img/media/6de043e000144d7a0eeba71ab9a07516da9a637c/0_0_5000_3334/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3b8e94cd5941c7953ecb61d944053165,Villagers clear rubbish after torrential rains caused flooding.
https://i.guim.co.uk/img/media/dc560b1bcbd3cc421c0d0457d6a5d26062ddd195/0_0_8186_5458/master/8186.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=74c13dc9ddf789f193f73096287fe57b,Protesters stand on a container bearing a slogan that reads ‘the enemy does not arrive by the boat but by the limousine’ during an anti-far-right rally in Lyon.
https://i.guim.co.uk/img/media/6b0a24d287105ff8ee6175ffb5151f352948ba0d/0_0_6684_4456/master/6684.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2ed528af9b2f0f46653cd77ba7ff716b,Cyclists ride near a group of Kurdish people walking back to the town of Ambleteuse after an unsuccessful attempt to reach the UK by boat.
https://i.guim.co.uk/img/media/51168dd3a986460180a73d8928483fb5ad177cbd/0_0_3283_2216/master/3283.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6f531ae67efef820ab11c1da3f1dc1af,Xherdan Shaqiri scores Switzerland’s equaliser past Scotland’s Angus Gunn. Scotland kept their knockout hopes alive after a battling draw with Switzerland in an admirable recovery from their 5-1 thumping by Germany.
https://i.guim.co.uk/img/media/3e3b7d8785b35568006eeba26b3b7a723d394526/0_0_3614_2410/master/3614.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=34f823c03630a15224a0e0a6ac223020,Simone Manuel competes in the women’s 100m freestyle final during the 2024 US Olympic swimming trials at Lucas Oil Stadium.
https://i.guim.co.uk/img/media/044d6e0bbdfa9c086083af8a233d24dc6545918a/0_0_5034_3356/master/5034.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7a106a7b8268a7430cc40b4ea6a408dd,Palestinian children search through the rubble of their home a day after the operation by Israeli special forces to free hostages in the Nuseirat camp. 
https://i.guim.co.uk/img/media/31803d0fd38e15c88675942cc1aed8018b12a7ef/0_0_3000_2000/master/3000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ba5ec3485a083dc1b19441683e9530d2,Twenty-six-year-old Noa Argamani is embraced by her father at the Sheba medical centre after her rescue from the Gaza Strip by the Israeli army.
https://i.guim.co.uk/img/media/47ee906a6f5cb195463e2738e9e28130c16da412/0_0_3000_2000/master/3000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=5a62d1375712d73a72962cc65a70abb8,Barclays bank in Richmond after it was attacked by supporters of Palestine Action over links to Elbit Systems and the Israeli military.
https://i.guim.co.uk/img/media/4e06113cf2d4dedf8bdc3d46234a7d996257cf81/0_0_4921_3281/master/4921.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=250114cacc34022bff6869a7bb99d66f,Police clash with demonstrators who gathered outside the senate during a debate. 
https://i.guim.co.uk/img/media/9a5031c833204b06272ac916c89dfdf9c386398d/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=348eaf5a6369ca131ae4fb9d248b68eb,Police fire water cannon at anti-government protesters outside the senate as lawmakers debate a reform bill promoted by Argentinian president Javier Milei.
https://i.guim.co.uk/img/media/583e88967d486d58625bd1518c38f83079ba727c/0_0_7739_5162/master/7739.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ed5c895aec075443a64061b2084e3d99,A migrant from Guatemala sits handcuffed and exhausted as he is detained along with others after crossing into the US from Mexico. 
https://i.guim.co.uk/img/media/92b01770b3d93115db7ad7043e45665d63222d5f/0_0_6523_4351/master/6523.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f2651bd6c06918f4563ef06c41e0315c,Gang members wait to walk to their cells upon their arrival at the Terrorism Confinement Centre in El Salvador.
https://i.guim.co.uk/img/media/5798b125350932efdcb7a46cdfb22c1818b2b6c8/0_0_5403_3659/master/5403.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4cb00c448cdef4c4654db93232d8c969,A Ukrainian serviceman from an anti-drone mobile air defence unit sits near a ZU-23-2 anti-aircraft cannon as he waits for Russian kamikaze drones.
https://i.guim.co.uk/img/media/d08d26908ee12e38e4d93b6a6bdb91792836ceed/0_0_6048_4024/master/6048.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=8b3d02c47f58787a0b22ed3756789cb4,A man takes photographs of the nuclear-powered submarine Kazan and the rescue and salvage tugboat Nikolai Chiker part of the Russian naval detachment visiting Cuba at the harbour.
https://i.guim.co.uk/img/media/ec6eb6d5bf1fe6d996deb551062cb9b1024848a7/0_0_8441_5627/master/8441.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7f8656f1644645a32707ab3112c50e4f,Tourists in front of the Parthenon at the ancient Acropolis in Athens.
https://i.guim.co.uk/img/media/93631e1b0713a6ced8d1d20f1491a6896d25765b/0_0_6395_4263/master/6395.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f5e5bb865483e72a4ec0d20727575f86,Protesters run from teargas as they clash with riot police during a demonstration against the A69 motorway project linking Toulouse and the town of Castres.
https://i.guim.co.uk/img/media/36ebd060b22692014b1c2dd392e9fad04fac2942/0_0_4455_2970/master/4455.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e2fae5f2d5eff47668dcedfb23dbe706,Smoke rises from a fire in the Pantanal the world’s largest wetland.
https://i.guim.co.uk/img/media/dc672c247309448eb2ab5282b9241c8db5ee1401/0_0_6997_4664/master/6997.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e618f842712371c6ff892fe4e4da9b25,A severe thunderstorm hits Omaha.
https://i.guim.co.uk/img/media/986ebe6e80b178cf168d50349dc396a3443ebe37/0_0_5272_3514/master/5272.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9a21af14e6850c0cf14640cf0ad8b06a,The eruption area of the volcano which has been spewing red lava close to the coastal town of Grindavik.
https://i.guim.co.uk/img/media/294ddf95df0a9596fbfac4f39bd73531aaf54cab/0_0_8012_5344/master/8012.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f2a99e880cc6ed7f3f74ffe9613463c3,Two men stand by a truck as they watch smoke rising from a fire in a field after rockets launched from southern Lebanon landed near Katzrin in the Israel-annexed Golan Heights.
https://i.guim.co.uk/img/media/3d2026b0a9f8cc711fbd683902f3469c2cdf8360/0_0_7501_5001/master/7501.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=54b112646496ab9ed8c323a07cbac00c,Israeli firefighters work to extinguish a fire burning in an area near the border with Lebanon. 
https://i.guim.co.uk/img/media/2938715b88ce8c27cfb726896e55c2bb434d4356/0_0_5500_3668/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ead6ad827ef933af5e0614d1671bc2b8,A woman and child walk among debris the aftermath of Israeli strikes and the rescue of four Israeli hostages in Nuseirat refugee camp.
https://i.guim.co.uk/img/media/b4c6b06a10d14f6d7bf089cb7340873ccef6c535/0_0_7446_4964/master/7446.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b62190c866815c10a645383aaa62afbb,The leader of Britain’s main opposition Keir Starmer delivers a speech during the launch of the Labour party election manifesto in Manchester. 
https://i.guim.co.uk/img/media/4db6e1b1106c221393d2aee10e203e545f269a84/0_0_3000_2000/master/3000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c0c2ef04742ed4b1148848bd2126e3d6,British prime minister Rishi Sunak is welcomed by Italian prime minister Giorgia Meloni during a G7 world leaders summit.
https://i.guim.co.uk/img/media/3b09130fcde50acbb707978593e850b90166b796/0_0_5000_3332/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6bd1bf2862825958daaab1983c02accc,Balla Gadiaga owner of the Baye Cheikh sheepfold caresses his Ladoum sheep. 
https://i.guim.co.uk/img/media/2d7dc41e817d36ff598a6906c18ceeaeb3594f9a/0_0_4369_2913/master/4369.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9262dd42a8d8a5e47e19aeed2d3b752c,A Palestinian girl in the Jabalia refugee camp.
https://i.guim.co.uk/img/media/2ac34f59d5079bb44b2c7dfebb365db381f8b0c3/0_0_5000_3351/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=29c808a13ff99c780fb321b3c2bfad19,Raramuri Indigenous people wait to vote in the general election at a polling station.
